timestamp,sim_time_sec,position_rad,velocity_rad_s,effort_Nm,acceleration_rad_s2
1765994590.6313195,2.0100000000000002,-1.8545490252497348,-5.271299737229045,0.002909228983616975,-27.36043027555751
1765994590.641278,2.02,-1.908641892531976,-5.513410223028439,0.00300607317793673,-24.311929398126384
1765994590.6518693,2.0300000000000002,-1.96482894353266,-5.6956982208415585,0.00307898837706198,-17.211158147346183
1765994590.6621897,2.04,-2.0224993955616517,-5.815996650563002,0.0031271077489505566,-11.656344513927245
1765994590.6724021,2.0500000000000003,-2.0810252060135808,-5.87295151471648,0.0031498896946119495,-5.577018595937543
1765994590.6829333,2.06,-2.139769557892064,-5.866082142157454,0.0031471419455883385,0.652288533241506
1765994590.6932828,2.0700000000000003,-2.1980957826896264,-5.795810764874789,0.003119033394675272,6.789825124333506
1765994590.703339,2.08,-2.2553763955508113,-5.663458521461334,0.0030660924973098906,13.161183147016926
1765994590.7139013,2.0900000000000003,-2.3110019051719632,-5.471208022116624,0.002989192297572006,18.20177960776314
1765994590.7241356,2.1,-2.3643890789466,-5.222035610746626,0.0028895233330240066,24.34666266828563
1765994590.7348413,2.1100000000000003,-2.4149883898402127,-4.9196190259727315,0.0027685566991144496,28.248159169398114
1765994590.7448788,2.12,-2.462290439208249,-4.56822798033845,0.0026280002808607367,35.008096633445376
1765994590.75571,2.13,-2.5058312306414274,-4.1726060631142765,0.002469751513971067,36.52641682407755
1765994590.7657087,2.14,-2.545196254328708,-3.7378522966945273,0.002295850007403168,43.48060139990986
1765994590.7761192,2.1500000000000004,-2.580023420255609,-3.2693097493126126,0.002108432988450399,45.00652423346283
1765994590.786682,2.16,-2.610004944382352,-2.7724670385852574,0.0019096959041594596,47.037658148987404
1765994590.7973287,2.17,-2.6348883397782137,-2.252876612054009,0.0017018597335469639,48.80240514962652
1765994590.8070145,2.18,-2.654476692175926,-1.716091623038836,0.0014871457379408925,55.42004742317037
1765994590.8180432,2.19,-2.6686284066231627,-1.1676212549848288,0.001267757590719292,49.730888897280344
1765994590.8281717,2.2,-2.6772566008229695,-0.6129026479053495,0.001045870147887496,54.76810113807938
1765994590.8388665,2.21,-2.6803282946236626,-0.05728624585510377,0.0008236235870673986,51.95229501716464
1765994590.8492682,2.22,-2.678022566121316,0.4622135172704341,-0.000985594495633528,49.943612690852106
1765994590.8598852,2.23,-2.6706024039229628,0.969250145107771,-0.0011884091467684612,47.756972811853615
1765994590.869958,2.24,-2.6581831244230987,1.4626277384567472,-0.0013857601841080528,48.98162311337778
1765994590.8807912,2.25,-2.6409269637721424,1.9376988010707568,-0.0015757886091536575,43.852996571288145
1765994590.890735,2.2600000000000002,-2.619042037101549,2.389926975628198,-0.0017566798789766362,45.478755160020455
1765994590.9016523,2.27,-2.5927811056702654,2.81491069796073,-0.0019266733679096486,38.9271019744978
1765994590.9116824,2.2800000000000002,-2.5624400476038147,3.2084178824638827,-0.0020840762417109098,39.23289733509976
1765994590.922447,2.29,-2.528355918840568,3.5664320151356446,-0.0022272818947796135,33.25847416880845
1765994590.9325511,2.3000000000000003,-2.4909044939720926,3.8852087786583467,-0.0023547926001886944,31.549000810531467
1765994590.9430285,2.31,-2.4504971923950616,4.161341072341784,-0.00246524551766207,26.35528009843252
1765994590.9536812,2.3200000000000003,-2.4075773230704036,4.3918291314861095,-0.002557440741319799,21.63642238135404
1765994590.9645872,2.33,-2.3626156194955836,4.574151520601284,-0.0026303696969658718,16.717651355515255
1765994590.9742727,2.34,-2.3161050822798854,4.706332194040844,-0.0026832419663416936,13.647251066616702
1765994590.9850357,2.35,-2.268555195914582,4.786998683162387,-0.002715508561990311,7.4948447818808015
1765994590.9950008,2.3600000000000003,-2.220485634152534,4.815426833562965,-0.0027268798221505427,2.8527479230027604
1765994591.0057304,2.37,-2.1724196098583692,4.791568370694161,-0.0027173364370030213,-2.2236216750988547
1765994591.0157485,2.38,-2.124877055721987,4.716058840940081,-0.0026871326251013887,-7.537302712717025
1765994591.0262518,2.39,-2.0783678384188464,4.590205019972561,-0.0026367910967143816,-11.982321348784595
1765994591.0363536,2.4000000000000004,-2.0333852088617737,4.415952519814399,-0.002567090096651116,-17.249656795453767
