timestamp,sim_time_sec,position_rad,velocity_rad_s,effort_Nm,acceleration_rad_s2
1766136122.225527,0.0,-2.4576761617676546,-6.185933645535959,0.004710731030004875,0.0
1766136122.2353046,0.009999999999999787,-2.5145628170139283,-5.276754906937311,0.004415247939960362,92.98639405070136
1766136122.2458146,0.020000000000000018,-2.5621880125762253,-4.337917160823484,0.004110125672473394,89.32831799546776
1766136122.2557192,0.029999999999999805,-2.6002967663048513,-3.376828489884189,0.0037977718544181167,97.03435131972584
1766136122.2663116,0.040000000000000036,-2.6287026208566604,-2.3999045642680223,0.0034802715785928946,92.228232846574
1766136122.2764792,0.04999999999999982,-2.647278504241882,-1.4127210860923243,0.003159436948185732,97.09111314651416
1766136122.2866964,0.06000000000000005,-2.6559494347036785,-0.42022144119325694,0.00283687456359357,97.14017899376341
1766136122.2968824,0.06999999999999984,-2.6547266091007655,0.5618723929674597,-0.0028829111229202375,96.4164524259914
1766136122.3073905,0.08000000000000007,-2.643762358551376,1.5329173171129915,-0.00319850072326757,92.4095296438558
1766136122.317113,0.08999999999999986,-2.623128304458229,2.495876646910553,-0.0035114625054517208,99.0447085217203
1766136122.3274724,0.10000000000000009,-2.5929316957869535,3.4458756138591817,-0.003820212169710033,91.7029404862604
1766136122.337474,0.10999999999999988,-2.5533317342411705,4.377425326953274,-0.004122965826465671,93.13951580046253
1766136122.3475606,0.1200000000000001,-2.50454678124237,5.284236118713332,-0.004417679333787635,89.90309013195245
1766136122.3579986,0.1299999999999999,-2.4468631362575746,6.159087259535656,-0.004702005954554908,83.81433621186919
1766136122.3681252,0.14000000000000012,-2.3806447221382636,6.993771436560902,-0.004973278312088094,82.42499370046848
1766136122.378376,0.1499999999999999,-2.306342829163152,7.779132089666677,-0.005228520524347488,76.61452096206924
1766136122.3884919,0.16000000000000014,-2.2245049019068803,8.505208798118334,-0.005464495454594256,71.7760598309085
1766136122.3993847,0.16999999999999993,-2.135781233453578,9.161499442582233,-0.005677789914044986,60.24957265009436
